_100I,_100Q,_1K5I,_1K5Q,_1K7I,_1K7Q,_25KI,_25KQ,_400I,_400Q,_6K2I,_6K2Q,ALTBIRDM,ALTBIRDR,ALTLASER,ALTRFT,BALT,BALTFIN,CPI100K,CPI1500,CPI25K,CPI400,CPI6200,CPIR100K,CPIR1500,CPIR25K,CPIR400,CPIR6200,CPPL,CPPLR,CPQ100K,CPQ1500,CPQ25K,CPQ400,CPQ6200,CPQR100K,CPQR1500,CPQR25K,CPQR400,CPQR6200,CPSP,CPSPR,CXI3300,CXIR3300,CXPL,CXPLR,CXQ3300,CXQR3300,CXSP,CXSPR,DEMB,DEMBLEV,DEMZ,DEMZL,DEP100K,DEP1500,DEP25K,DEP3300,DEP400,DEP6200,DIURNAL,FID,IGRF,KPA1,L100I,L100Q,L1K5I,L1K5Q,L1K7I,L1K7Q,L25KI,L25KQ,L400I,L400Q,L6K2I,L6K2Q,LAT_BIRD,LAT_HELI,LAT_HELI_RAW,LON_BIRD,LON_HELI,LON_HELI_RAW,LSR1,MAGD,MAGDL,MAGIGRF,MAGSP,MAGUR,RES100K,RES100K_NF,RES100KF,RES1500,RES1500_NF,RES1500F,RES25K,RES25K_NF,RES25KF,RES3300,RES3300_NF,RES3300F,RES400,RES400_NF,RES400F,RES6200,RES6200_NF,RES6200F,UTC,X,X27,X_bird83,X_heli83,Y,Y27,Y_bird83,Y_heli83,Z,Z_BIRD,Z_HELI,Z_HELI_RAW
83.0,-28.60000038,-20.60000038,-1.5,95.59999847,-10.80000019,129.3000031,-38.40000153,100.0,11.5,2.599999905,-1.700000048,32.03567505,31.48584175,31.05943817,199.3000031,1848.150391,1882.929718,11.08045959,10.45371056,12.8444767,1.49781394,3.673203945,24.64445686,10.45371056,33.93241882,4.535114288,16.84906197,-0.799774766,0.300000012,28.95980453,8.55122757,11.14198399,4.91512394,5.362283707,20.3049202,8.55122757,4.161457539,4.91512394,9.306822777,-0.081081137,3.599999905,8.614855766,9.614855766,0.052152152,0.6,3.7584548,3.05845499,-0.037762763,0.0,1816.193451,1850.894043,1958.004315,1958.980552,1.51911211,114.0065765,78.26563263,108.6329956,29.55464363,0,-79.98027802,3986.5,54499.68359,81.69200134,23.77686882,22.23858452,10.31370163,8.872019768,10.36080742,2.891313314,34.53798294,-7.325624466,5.333567619,4.857878685,17.99956322,8.768485069,48.79701436,48.79704401,48.7970457,-121.7855126,-121.7855119,-121.7855511,12.39999962,56198.85547,56202.44922,1702.765625,56118.874,56118.874,35509.47266,39538.41016,35509.47266,71.87960815,69.74033356,71.87960815,3128.022949,1780.466431,3128.022949,29.70751381,31.04571724,29.70751381,444.9998779,445,444.9998779,5716.929199,4997.503418,5716.929199,68387.50781,589190.2963,589283.3093,589190.2192,589190.2192,5405602.526,5405407.119,5405602.343,5405605.782,1990.03999,1990.03999,2018.502686,2016.639038
84.19999695,-29.89999962,-20.10000038,-2.099999905,95.80000305,-10.60000038,131.1999969,-34.09999847,99.0,13.10000038,2.599999905,-0.899999976,32.21529388,31.85160065,31.2317379,200.5,1848.570923,1883.274864,10.75100136,10.50604916,12.76456928,1.448385239,3.738554478,24.36525536,10.50604916,33.85306168,4.485931873,16.9122982,-0.199774802,0.899999976,29.00626183,8.6404562,11.46395302,4.912943363,5.279245853,20.34429169,8.6404562,4.446931362,4.912943363,9.223196983,-0.081081137,3.599999905,8.613408089,9.613408089,0.352152152,0.9,3.751264095,3.051264286,-0.037762763,0.0,1816.362221,1851.05957,1958.084694,1959.06825,0.890829444,113.231926,75.16716766,108.5378799,28.8056469,0,-79.97473907,3986.600098,54499.67578,81.68800354,24.97563171,20.93854523,10.81466579,8.272363663,10.55854702,3.091636658,36.4356308,-3.025210381,4.332240105,6.457818508,18.00012207,9.568727493,48.79701282,48.79704272,48.7970444,-121.7855235,-121.7855227,-121.7855606,12.5,56199.12109,56202.69922,1703.023438,56119.145,56119.145,35582.77734,40299.90625,35582.77734,71.61637878,70.01647186,71.61637878,3315.399658,1915.274902,3315.399658,29.70004845,30.9197197,29.70004845,444.9998779,445,444.9998779,5689.09082,4932.286621,5689.09082,68387.60625,589189.5094,589282.5224,589189.4264,589189.4264,5405602.346,5405406.938,5405602.16,5405605.626,1990.299988,1990.299988,2018.7948,2016.931152
85.40000153,-29.89999962,-19.70000076,-1.799999952,95.0,-9.800000191,136.6999969,-24.39999962,98.59999847,11.39999962,1.899999976,-1.700000048,32.39361954,32.36975861,31.40507259,202.1999969,1849.09668,1883.61945,10.44308186,10.55572033,12.66292095,1.351820588,3.792097569,24.10430717,10.55572033,33.75447083,4.389613152,16.96372795,0.10022527,1.200000048,29.01464272,8.713959694,11.75183296,4.917358875,5.195576668,20.35139275,8.713959694,4.702238083,4.917358875,9.138940811,-0.081081137,3.599999905,8.606469154,9.606469154,-0.247847848,0.3,3.729273319,3.029273033,-0.037762763,0.0,1816.531673,1851.22583,1958.166366,1959.154913,0.317514032,112.5754623,71.9147644,108.57547,27.49975967,0,-79.9691925,3986.699951,54499.6875,81.68299866,26.17440605,20.93850517,11.21562672,8.572707176,9.756284714,3.891959667,41.93329239,6.675198555,3.930913687,4.757757187,17.30068016,8.768969536,48.79701132,48.79704118,48.79704285,-121.7855342,-121.7855334,-121.7855701,12.5,56199.375,56202.94141,1703.253906,56119.407,56119.407,35652.71094,41037.80078,35652.71094,71.36646271,70.17303467,71.36646271,3510.622314,2073.559082,3510.622314,29.68932343,30.65848541,29.68932343,444.9998779,445,444.9998779,5662.867188,4882.757813,5662.867188,68387.70469,589188.7225,589281.7355,589188.6405,589188.6405,5405602.165,5405406.758,5405601.98,5405605.443,1990.559985,1990.559985,2019.09729,2017.233643
81.69999695,-29.89999962,-19.79999924,-1.299999952,94.80000305,-11.39999962,128.6999969,-36.59999847,96.09999847,10.60000038,1.200000048,-1.899999976,32.57061768,32.49168015,31.57911613,202.6000061,1849.306396,1883.945374,10.17580605,10.60094547,12.53437233,1.211072922,3.834666491,23.87779999,10.60094547,33.63206863,4.249112129,17.00418472,-0.199774802,0.899999976,28.97691345,8.767281532,11.99721432,4.927687645,5.11461544,20.31941795,8.767281532,4.919935226,4.927687645,9.057391167,0.218919054,3.900000095,8.59188652,9.59188652,0.052152152,0.6,3.692047834,2.992047787,0.262237237,0.3,1816.683899,1851.374756,1958.249365,1959.240867,-0.178417817,112.0698242,68.50524139,108.757988,25.74567413,0,-79.96373749,3986.800049,54499.64453,81.68099976,22.47316742,20.93846512,11.11659241,9.073050499,9.554022789,2.292283773,33.93094635,-5.52438879,1.429585814,3.957697392,16.60124016,8.56921196,48.79700984,48.79703955,48.79704121,-121.7855448,-121.7855441,-121.7855797,12.60000038,56199.63281,56203.18359,1703.539063,56119.668,56119.668,35719.85156,41715.04688,35719.85156,71.13031006,70.16980743,71.13031006,3713.058105,2260.77002,3713.058105,29.67524529,30.26815224,29.67524529,444.9998779,445,444.9998779,5638.463379,4847.773438,5638.463379,68387.80313,589187.9356,589280.9486,589187.8621,589187.8621,5405601.984,5405406.577,5405601.804,5405605.25,1990.819983,1990.819983,2019.398926,2017.535278
81.09999847,-29.89999962,-19.70000076,-1.399999976,94.19999695,-11.60000038,137.3000031,-25.60000038,95.80000305,10.60000038,1.899999976,-1.399999976,32.74644852,32.52215958,31.75354141,202.6999969,1849.516113,1884.241932,9.954889297,10.63970184,12.37384605,1.032249212,3.865002394,23.69058609,10.63970184,33.48137283,4.070534706,17.03240585,0.400225222,1.5,28.88871384,8.797616959,12.19491005,4.942912102,5.03929615,20.24467468,8.797616959,5.095431805,4.942912102,8.981484413,-0.081081137,3.599999905,8.564894676,9.564894676,0.052152152,0.6,3.640527248,2.940527439,-0.037762763,0.0,1816.807751,1851.495483,1958.333532,1959.326439,-0.583333135,111.7285233,64.93774414,109.0841827,23.69725609,0,-79.9588623,3986.899902,54499.62109,81.67900085,21.87193871,20.93842316,11.21755219,8.97339344,8.951757431,2.092605591,42.52861023,5.476019382,1.128265738,3.957636833,17.30179787,9.069454193,48.7970084,48.79703797,48.79703961,-121.7855554,-121.7855546,-121.7855894,12.69999981,56199.89063,56203.42578,1703.804688,56119.933,56119.933,35784.80859,42306.86719,35784.80859,70.90827942,70.0076828,70.90827942,3922.007568,2482.9021,3922.007568,29.65776062,29.79546165,29.65776062,444.9998779,445,444.9998779,5616.083008,4827.140137,5616.083008,68387.90156,589187.1486,589280.1617,589187.092,589187.092,5405601.803,5405406.396,5405601.631,5405605.061,1991.07998,1991.07998,2019.688477,2017.824829
83.59999847,-32.29999924,-20.5,-1.5,95.0,-11.19999981,146.3999939,-18.29999924,97.5,9.600000381,1.700000048,-0.200000003,32.92121124,33.49751663,31.9280251,205.8999939,1850.147095,1884.508369,9.786190987,10.66865349,12.17737389,0.827883899,3.882237196,23.54762077,10.66865349,33.29886246,3.866415501,17.04752731,0.400225222,1.5,28.74662399,8.804228783,12.34414768,4.961536884,4.972652435,20.12425804,8.804228783,5.228046417,4.961536884,8.914252281,-0.081081137,3.599999905,8.51967144,9.51967144,0.052152152,0.6,3.576892138,2.876891851,-0.037762763,0.0,1816.902641,1851.587158,1958.418767,1959.411953,-0.890998125,111.5455093,61.21954727,109.5341492,21.53057671,0,-79.95384979,3987.0,54499.61328,81.67299652,24.37070465,18.53838348,10.41851711,8.873737335,9.749495506,2.492929697,51.62625504,12.77643204,2.826934814,2.957576275,17.10235786,10.26969719,48.797007,48.79703656,48.7970382,-121.7855658,-121.785565,-121.7855992,12.80000019,56200.14844,56203.65625,1704.042969,56120.194,56120.194,35848.14844,42798.21875,35848.14844,70.70068359,69.71793365,70.70068359,4136.712402,2745.911865,4136.712402,29.63683128,29.32566643,29.63683128,444.9998779,445,444.9998779,5595.932129,4821.145996,5595.932129,68388.0,589186.3617,589279.3748,589186.3306,589186.3306,5405601.623,5405406.215,5405601.463,5405604.892,1991.339978,1991.339978,2019.954468,2018.090942
81.69999695,-32.29999924,-20.29999924,-1.299999952,95.80000305,-9.800000191,135.3999939,-13.39999962,99.90000153,9.5,0.899999976,-0.200000003,33.09496307,33.49751663,32.10225285,205.8999939,1850.147095,1884.754875,9.674856186,10.68547249,11.94220924,0.616147041,3.885118008,23.45326996,10.68547249,33.08211517,3.65492487,17.04829597,-0.199774802,0.899999976,28.55206299,8.78998661,12.44635105,4.982222557,4.918761253,19.95937538,8.78998661,5.319037914,4.982222557,8.859773636,-0.081081137,3.599999905,8.451314926,9.451314926,-0.247847848,0.3,3.507082701,2.807082653,-0.037762763,0.0,1816.978523,1851.659912,1958.505013,1959.497723,-1.098942518,111.4984207,57.3841095,110.0656509,19.41635895,0,-79.94921875,3987.100098,54499.62891,81.67299652,22.46947098,18.53834343,10.61948204,9.074081421,10.54723454,3.89325285,40.623909,17.67684174,5.225608349,2.857515097,16.30291748,10.26993942,48.79700563,48.79703543,48.79703706,-121.785576,-121.7855753,-121.7856091,12.89999962,56200.39844,56203.88281,1704.253906,56120.45,56120.45,35910.45703,43172.05469,35910.45703,70.50764465,69.34875488,70.50764465,4356.366211,3054.783691,4356.366211,29.61245728,28.97112656,29.61245728,444.9998779,445,444.9998779,5578.209473,4829.20752,5578.209473,68388.09844,589185.5748,589278.5879,589185.5787,589185.5787,5405601.442,5405406.035,5405601.299,5405604.754,1991.599976,1991.599976,2020.190308,2018.326782
78.69999695,-30.5,-19.79999924,-1.0,95.19999695,-10.60000038,134.8000031,-15.19999981,102.1999969,12.60000038,0.699999988,-1.700000048,33.26785278,33.31464005,32.27592537,205.3000031,1850.147095,1884.993927,9.62741375,10.69058609,11.66701698,0.416630924,3.875044346,23.41306496,10.69058609,32.8299408,3.455655098,17.03610802,0.10022527,1.200000048,28.3177948,8.75996685,12.50341225,5.004649639,4.879759312,19.76084518,8.75996685,5.370080471,5.004649639,8.820183754,-0.081081137,3.599999905,8.358447075,9.358447075,-0.247847848,0.3,3.440840244,2.740839958,-0.037762763,0.0,1817.047821,1851.726074,1958.60213,1959.594058,-1.206127644,111.5528336,53.485466,110.6159668,17.48814774,0,-79.94499969,3987.199951,54499.625,81.67299652,19.46823883,20.33830261,11.12044334,9.374423981,9.944968224,3.093575478,40.02157974,15.87725258,7.524279118,5.957455158,16.10347557,8.770181656,48.79700431,48.79703447,48.79703611,-121.7855862,-121.7855854,-121.7856191,13.0,56200.64844,56204.11328,1704.488281,56120.705,56120.705,35972.23828,43403.44141,35972.23828,70.32926178,68.95565796,70.32926178,4580.128418,3412.885254,4580.128418,29.58468628,28.85175323,29.58468628,444.9998779,445,444.9998779,5563.106445,4848.710938,5563.106445,68388.19688,589184.8677,589277.8808,589184.8366,589184.8366,5405601.299,5405405.892,5405601.14,5405604.636,1991.869983,1991.869983,2020.406494,2018.542969
79.30000305,-32.90000153,-19.60000038,-1.200000048,92.59999847,-12.39999962,123.1999969,-19.5,99.09999847,15.60000038,1.200000048,-2.900000095,33.43999481,33.49751663,32.44876158,205.8999939,1850.357422,1885.238213,9.654162407,10.68479347,11.35279846,0.244073674,3.856782436,23.43573189,10.68479347,32.54323196,3.283343792,17.01573372,-0.199774802,0.899999976,28.0693779,8.719745636,12.51669121,5.028822422,4.854076862,19.55032158,8.719745636,5.382376671,5.028822422,8.793912888,0.218919054,3.900000095,8.243424416,9.243424416,-0.247847848,0.3,3.387361526,2.687361479,-0.037762763,0.0,1817.123238,1851.798218,1958.699995,1959.691229,-1.213437438,111.6690903,49.5974617,111.1100845,15.92547607,0,-79.94110107,3987.300049,54499.58203,81.67099762,20.06701279,17.93826103,11.32140636,9.174767494,7.34270525,1.293899894,28.4192276,11.57766342,4.422952652,8.9573946,16.60403442,7.57042408,48.79700302,48.79703356,48.79703519,-121.7855962,-121.7855954,-121.7856292,13.0,56200.90625,56204.33594,1704.753906,56120.966,56120.966,36033.99609,43457.49609,36033.99609,70.16548157,68.59111023,70.16548157,4807.119629,3821.438477,4807.119629,29.55359459,29.0681324,29.55359459,444.9998779,445,444.9998779,5550.792969,4874.769531,5550.792969,68388.29531,589184.1606,589277.1737,589184.1038,589184.1038,5405601.157,5405405.75,5405600.985,5405604.523,1992.13999,1992.13999,2020.618042,2018.754517
80.5,-32.29999924,-20.5,-1.700000048,93.59999847,-12.80000019,122.0,-23.79999924,94.19999695,12.5,1.700000048,-1.700000048,33.61136627,33.71088028,32.62050388,206.6000061,1850.777466,1885.495277,9.764187813,10.66907597,11.0020504,0.102716446,3.836348057,23.52897453,10.66907597,32.22419739,3.142232895,16.99318504,-0.499774754,0.600000024,27.83788109,8.675021172,12.48617744,5.05408287,4.839552879,19.35413742,8.675021172,5.355918884,5.05408287,8.778801918,-0.081081137,3.599999905,8.113008499,9.113008499,0.052152152,0.6,3.352955341,2.652955294,-0.037762763,0.0,1817.21212,1851.883911,1958.798631,1959.789494,-1.12310493,111.8100281,45.80699921,111.4747009,14.80410099,0,-79.93770599,3987.399902,54499.58984,81.66699982,21.2657795,18.53822327,10.42236805,8.675110817,8.340446472,0.894222021,27.21689034,7.278074265,-0.478373349,5.85733366,17.10459328,8.770666122,48.79700177,48.79703253,48.79703417,-121.7856061,-121.7856053,-121.7856393,13.10000038,56201.16016,56204.55078,1704.960938,56121.221,56121.221,36096.19922,43296.72656,36096.19922,70.0161972,68.29677582,70.0161972,5036.437012,4278.695801,5036.437012,29.51929092,29.67367744,29.51929092,444.9998779,445,444.9998779,5541.418457,4901.027344,5541.418457,68388.39375,589183.4535,589276.4665,589183.3797,589183.3797,5405601.014,5405405.607,5405600.834,5405604.397,1992.409998,1992.409998,2020.839966,2018.97644
81.09999847,-26.79999924,-20.60000038,-1.5,95.19999695,-10.19999981,128.1000061,-12.19999981,93.90000153,10.39999962,1.700000048,-1.700000048,33.78177643,34.22904205,32.7909215,208.3000031,1851.19751,1885.770546,9.964062691,10.64499474,10.62027931,-0.012418938,3.820101976,23.69835854,10.64499474,31.87770844,3.02734375,16.97482681,0.10022527,1.200000048,27.65180588,8.63026619,12.41049194,5.078196526,4.833758831,19.19644737,8.63026619,5.289486885,5.078196526,8.77241993,-0.081081137,3.599999905,7.97914505,8.97914505,0.052152152,0.6,3.341027737,2.641027689,-0.037762763,0.0,1817.320152,1851.98877,1958.898228,1959.889083,-0.938324988,111.946228,42.20553589,111.6543961,14.10609627,0,-79.93414307,3987.5,54499.56641,81.66300201,21.86454391,24.0381813,10.32333183,8.875453949,9.93817997,3.494545937,33.31455231,18.87848473,-0.779696643,3.757272482,17.10515213,8.770909309,48.79700055,48.79703126,48.7970329,-121.7856159,-121.7856151,-121.7856494,13.19999981,56201.40625,56204.76953,1705.203125,56121.472,56121.472,36159.25781,42890.01953,36159.25781,69.8812561,68.09706879,69.8812561,5267.157715,4779.856445,5267.157715,29.48195648,30.65799332,29.48195648,444.9998779,445,444.9998779,5535.102539,4921.365234,5535.102539,68388.49219,589182.7464,589275.7594,589182.6638,589182.6638,5405600.872,5405405.465,5405600.688,5405604.244,1992.680005,1992.680005,2021.087524,2019.223999
86.0,-29.20000076,-20.10000038,-1.899999976,94.59999847,-10.39999962,122.0,-23.79999924,95.0,14.39999962,1.899999976,-2.900000095,33.95074081,33.86328125,32.95981188,207.1000061,1851.407227,1886.06683,10.25339699,10.61450291,10.21643353,-0.108153537,3.812338352,23.94355774,10.61450291,31.51168442,2.93185544,16.96494865,0.10022527,1.200000048,27.52937698,8.588049889,12.28771973,5.098064899,4.832004547,19.09269142,8.588049889,5.18138361,5.098064899,8.770077705,0.218919054,3.900000095,7.85515213,8.85515213,-0.247847848,0.3,3.351560116,2.651560307,-0.037762763,0.0,1817.450626,1852.116089,1958.999271,1959.9902,-0.662498534,112.0590057,38.87158966,111.6255646,13.7144556,0,-79.93060303,3987.600098,54499.57031,81.66100311,26.76331139,21.63813972,10.824296,8.475798607,9.335916519,3.294869661,27.21220016,7.278896809,0.318973929,7.757211685,17.30571175,7.571151733,48.79699937,48.79702964,48.79703129,-121.7856255,-121.7856247,-121.7856595,13.30000019,56201.65625,56204.98438,1705.414063,56121.727,56121.727,36223.53125,42226.42969,36223.53125,69.76039886,67.99293518,69.76039886,5498.351074,5317.202637,5498.351074,29.44178391,31.94454384,29.44178391,444.9998779,445,444.9998779,5531.938965,4931.618652,5531.938965,68388.59375,589182.0392,589275.0523,589181.9555,589181.9555,5405600.73,5405405.322,5405600.545,5405604.053,1992.950012,1992.950012,2021.370483,2019.506958
89.09999847,-31.10000038,-20.10000038,-2.0,93.59999847,-11.19999981,115.3000031,-32.90000153,94.80000305,14.80000019,1.700000048,-2.400000095,34.11776733,33.89376068,33.12700445,207.1999969,1851.618286,1886.376434,10.62546062,10.58144951,9.800747871,-0.192477614,3.814614773,24.25886536,10.58144951,31.13517761,2.847777605,16.96511269,-0.499774754,0.600000024,27.47574425,8.55009079,12.11867714,5.111978531,4.829933643,19.04724121,8.55009079,5.032333851,5.111978531,8.767418861,-0.081081137,3.599999905,7.750024319,8.750024796,0.052152152,0.6,3.380164385,2.680164337,-0.037762763,0.0,1817.596466,1852.258667,1959.102252,1960.093015,-0.300187647,112.1406479,35.86762238,111.4034424,13.48886299,0,-79.92698669,3987.699951,54499.5625,81.65899658,29.86207962,19.73810005,10.8252573,8.376141548,8.333657265,2.495192289,20.5098629,-1.820695519,0.117652319,8.157152176,17.10626984,8.071393967,48.79699821,48.79702779,48.79702944,-121.7856351,-121.7856343,-121.7856696,13.30000019,56201.90234,56205.1875,1705.625,56121.976,56121.976,36289.35938,41322.15625,36289.35938,69.65331268,67.96471405,69.65331268,5729.086914,5880.438965,5729.086914,29.39900589,33.399086,29.39900589,444.9998779,445,444.9998779,5531.991211,4930.692383,5531.991211,68388.69531,589181.3321,589274.3452,589181.2543,589181.2543,5405600.587,5405405.18,5405600.405,5405603.836,1993.22002,1993.22002,2021.678467,2019.814941
90.30000305,-32.29999924,-20.5,-2.0,93.0,-11.39999962,120.8000031,-25.60000038,95.19999695,11.80000019,1.200000048,-1.700000048,34.28259659,33.83280182,33.29236239,207.0,1852.03833,1886.690678,11.06482506,10.54999352,9.384137154,-0.271027178,3.825547695,24.63120651,10.54999352,30.75785637,2.769474268,16.97393227,0.10022527,1.200000048,27.47885513,8.516986847,11.90535736,5.119547844,4.826535225,19.04987717,8.516986847,4.844100952,5.119547844,8.763432503,-0.081081137,3.599999905,7.668038368,8.668038368,-0.247847848,0.3,3.418749332,2.718749046,-0.037762763,0.0,1817.749142,1852.408081,1959.20743,1960.197664,0.140299603,112.1919098,33.23329544,111.0382767,13.29526711,0,-79.92320251,3987.800049,54499.57031,81.65499878,31.06085014,18.53806114,10.42622185,8.376484871,7.731393814,2.295516014,26.00751686,5.479716778,0.516318321,5.157091141,16.60682869,8.771636009,48.79699708,48.79702586,48.79702752,-121.7856446,-121.7856438,-121.7856799,13.39999962,56202.13672,56205.39453,1705.824219,56122.216,56122.216,36356.96875,40224.03516,36356.96875,69.55958557,67.98299408,69.55958557,5958.446289,6457.383789,5958.446289,29.35387421,34.84715652,29.35387421,444.9998779,445,444.9998779,5535.294922,4920.563477,5535.294922,68388.79688,589180.625,589273.6381,589180.5594,589180.5594,5405600.445,5405405.037,5405600.268,5405603.611,1993.490027,1993.490027,2021.995972,2020.132446
92.69999695,-35.40000153,-21.20000076,-2.299999952,94.0,-11.19999981,136.6999969,-26.79999924,95.69999695,11.30000019,1.399999976,-0.400000006,34.44520569,34.47288132,33.45578174,209.1000061,1852.248169,1887.006851,11.54580975,10.52171707,8.978342056,-0.344082832,3.841032505,25.03882027,10.52171707,30.39010811,2.69666481,16.98730278,-0.199774802,0.899999976,27.51464844,8.488136292,11.65081215,5.120028019,4.82148695,19.08020973,8.488136292,4.619385719,5.120028019,8.757796288,-0.081081137,3.599999905,7.611901283,8.611901283,-0.247847848,0.3,3.458655834,2.758656025,-0.037762763,0.0,1817.905869,1852.561646,1959.314828,1960.304252,0.642434299,112.2206573,30.99049377,110.598053,13.13624954,0,-79.91945648,3987.899902,54499.53906,81.65299988,33.4596138,15.43801785,9.727182388,8.076828003,8.72913456,2.495838642,41.90517044,4.280128002,1.014993668,4.657030582,16.8073864,10.07187843,48.79699598,48.79702402,48.79702569,-121.785654,-121.7856533,-121.7856904,13.5,56202.38672,56205.60156,1706.0625,56122.467,56122.467,36426.57422,39004.76563,36426.57422,69.47873688,68.01728821,69.47873688,6185.516602,7034.440918,6185.516602,29.30667114,36.10586929,29.30667114,444.9998779,445,444.9998779,5541.85791,4905.562012,5541.85791,68388.89844,589179.9179,589272.931,589179.8704,589179.8704,5405600.302,5405404.895,5405600.135,5405603.395,1993.760034,1993.760034,2022.307495,2020.44397
90.30000305,-37.20000076,-21.29999924,-1.899999976,95.19999695,-11.39999962,129.3000031,-32.29999924,97.69999695,10.89999962,1.700000048,0.0,34.60567093,34.59479904,33.61719157,209.5,1852.878662,1887.321247,12.03639507,10.49636459,8.596026421,-0.408095539,3.856277466,25.45457268,10.49636459,30.04313469,2.632898331,17.00043488,-0.199774802,0.899999976,27.56083298,8.462278366,11.35972023,5.111409664,4.813776493,19.11935234,8.462278366,4.362327576,5.111409664,8.749498367,-0.081081137,3.599999905,7.584105492,8.584105492,0.352152152,0.9,3.492924213,2.792924166,0.262237237,0.3,1818.06303,1852.715576,1959.424371,1960.41285,1.177005529,112.241333,29.14353752,110.1461334,13.01763725,0,-79.91504669,3988.0,54499.55078,81.64700317,31.05838585,13.63797855,9.628148079,8.477171898,9.926866531,2.296162367,34.50283051,-1.219460726,3.013665676,4.256969452,17.1079464,10.47212124,48.7969949,48.79702241,48.7970241,-121.7856633,-121.7856626,-121.7857011,13.5,56202.63672,56205.80078,1706.25,56122.723,56122.723,36498.25,37758.05859,36498.25,69.41025543,68.0405426,69.41025543,6409.414063,7597.077148,6409.414063,29.25768471,37.02646637,29.25768471,444.9998779,445,444.9998779,5551.651855,4891.459473,5551.651855,68389.0,589179.2108,589272.2239,589179.1867,589179.1867,5405600.16,5405404.753,5405600.004,5405603.205,1994.030042,1994.030042,2022.597534,2020.734009
83.0,-33.5,-20.60000038,-1.899999976,93.59999847,-11.80000019,115.3000031,-29.89999962,101.8000031,12.60000038,1.399999976,-0.400000006,34.76423264,34.59479904,33.7765542,209.5,1852.878662,1887.626293,12.49919415,10.47323036,8.248476982,-0.457220644,3.866523743,25.84677505,10.47323036,29.72693062,2.584019423,17.00856781,0.400225222,1.5,27.59689331,8.436286926,11.03811455,5.091593266,4.802792072,19.14990807,8.436286926,4.078266144,5.091593266,8.737925529,0.218919054,3.900000095,7.584626675,8.584627151,0.352152152,0.9,3.518282652,2.818282604,-0.037762763,0.0,1818.212696,1852.862061,1959.535816,1960.523495,1.699648976,112.2728271,24.35487938,109.7257767,12.9456234,0,-79.91015625,3988.100098,54499.52344,81.64700317,23.75715065,17.33793831,10.32911015,8.477515221,8.324603081,1.896485329,20.50048447,1.180950165,7.112343788,5.956909657,16.80850601,10.07236385,48.79699384,48.79702116,48.79702286,-121.7856726,-121.7856719,-121.7857121,13.60000038,56202.88281,56205.98828,1706.464844,56122.971,56122.971,36571.98828,36584.63281,36571.98828,69.35351563,68.02850342,69.35351563,6629.285645,8130.432617,6629.285645,29.20721817,37.5310936,29.20721817,444.9998779,445,444.9998779,5564.627441,4884.226074,5564.627441,68389.10156,589178.5037,589271.5168,589178.5076,589178.5076,5405600.017,5405404.61,5405599.875,5405603.055,1994.300049,1994.300049,2022.85498,2020.991577
80.5,-29.89999962,-20.20000076,-2.099999905,93.0,-10.60000038,109.8000031,-24.39999962,101.4000015,13.30000019,1.399999976,-1.899999976,34.92127228,35.35680008,33.93386479,212.0,1853.299438,1887.914558,12.89377785,10.4512701,7.944189548,-0.48384437,3.867773533,26.18116951,10.4512701,29.44901085,2.557641983,17.00770378,0.700225174,1.799999952,27.61058617,8.406587601,10.69305706,5.059575558,4.78841114,19.16151428,8.406587601,3.77345109,5.059575558,8.722956657,-0.081081137,3.599999905,7.60912466,8.609125137,0.052152152,0.6,3.534713268,2.834713459,-0.037762763,0.0,1818.347038,1852.993286,1959.658769,1960.646177,2.157787561,112.3353806,17.42791939,109.3559418,12.92549038,0,-79.90499878,3988.199951,54499.51953,81.64299774,21.25592041,20.93789864,10.73007202,8.277858734,7.722345352,3.096807957,14.9981451,6.681360245,6.711017609,6.656848907,16.80906487,8.572606087,48.7969928,48.79702014,48.79702187,-121.7856818,-121.7856811,-121.7857234,13.69999981,56203.125,56206.18359,1706.664063,56123.22,56123.22,36647.69531,35573.79688,36647.69531,69.30782318,67.95664978,69.30782318,6844.324707,8620.275391,6844.324707,29.1556015,37.62662888,29.1556015,444.9998779,445,444.9998779,5580.70166,4888.596191,5580.70166,68389.20313,589177.8569,589270.87,589177.8363,589177.8363,5405599.904,5405404.497,5405599.749,5405602.931,1994.580042,1994.580042,2023.087646,2021.224243
